Entity ID,Acquisition Date,Mission,Camera,Camera Resolution,Operations Number,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,area_kmsq,area_aea_kmsq,area_kmsq_equal_area
D3C1208-300390F044,1974/05/26,1208-3,F,2 to 4 feet,390,33.62,111.554,33.812,110.54,33.6,112.73,33.447,112.72,33.603,110.47,,4205.847526477156,4210.934072137303
D3C1214-300839F032,1978/07/04,1214-3,F,2 to 4 feet,839,58.245,130.731,58.421,129.99,58.231,131.545,58.068,131.485,58.26,129.907,,1748.4203226609015,1749.3584818521258
D3C1217-100143A018,1982/05/25,1217-1,A,2 to 4 feet,143,21.533,58.874,21.676,58.392,21.564,59.389,21.402,59.371,21.486,58.393,1123.0775777017518,2003.5194043459371,2003.1140834842531
D3C1217-100340F012,1982/06/10,1217-1,F,2 to 4 feet,340,38.518,-98.149,38.874,-100.096,38.39,-96.154,38.158,-96.153,38.653,-100.19,,8932.810472195564,8968.831201953606
D3C1217-200615F013,1982/07/11,1217-2,F,2 to 4 feet,615,45.425,107.322,45.591,106.725,45.428,108.008,45.268,107.968,45.407,106.655,,2013.3263409679823,2013.9847246586924
D3C1212-100189F013,1976/07/29,1212-1,F,2 to 4 feet,189,31.642,10.925,31.819,10.263,31.664,11.529,31.444,11.531,31.663,10.242,2924.7267070306166,2543.361421891745,2545.0581551236346
D3C1215-300785F007,1979/06/20,1215-3,F,2 to 4 feet,785,44.88,137.638,45.035,137.074,44.891,138.243,44.725,138.212,44.871,137.024,,1758.355768239504,1758.9447747333204
D3C1217-200400A009,1982/06/19,1217-2,A,2 to 4 feet,400,32.795,79.326,32.939,78.804,32.82,79.886,32.662,79.864,32.753,78.803,429.7684686844406,1927.6005496654648,1926.958275844156
D3C1203-100087A012,1972/07/13,1203-1,A,2 to 4 feet,87,60.824,100.268,61.287,97.971,60.679,102.493,60.363,101.98,61.09,97.81,,8172.590222389661,8130.508310997024
D3C1201-100006F001,1971/06/17,1201-1,F,2 to 4 feet,6,57.584,161.163,58.335,156.663,57.275,164.902,56.841,164.916,58.118,156.536,,18150.6581857174,18523.97503517544
D3C1201-200113F071,1971/06/23,1201-2,F,2 to 4 feet,113,49.13,107.255,49.383,105.898,49.109,108.487,48.856,108.472,49.212,105.849,,4557.161727667937,4567.712370479034
D3C1210-100030F010,1975/06/11,1210-1,F,2 to 4 feet,30,53.982,76.406,54.395,73.931,53.787,78.968,53.564,78.946,54.183,73.798,3348.9760066564027,8381.115161216909,8436.380398034751
D3C1217-100198F026,1982/05/30,1217-1,F,2 to 4 feet,198,31.446,87.542,31.669,86.517,31.408,88.604,31.222,88.593,31.486,86.464,210.34872394587708,4183.4704180679455,4187.69440862478
D3C1218-200394A026,1983/08/25,1218-2,A,2 to 4 feet,394,41.903,70.448,42.147,69.01,41.873,71.804,41.647,71.697,41.976,68.992,2344.463854528778,5214.175139045468,5204.711827078871
D3C1212-100056A032,1976/07/16,1212-1,A,2 to 4 feet,56,0.165,32.947,0.471,31.305,0.095,34.623,-0.136,34.554,0.227,31.323,8168.552335776535,9688.724322442356,9688.570909820746
D3C1218-200391F010,1983/08/25,1218-2,F,2 to 4 feet,391,44.497,135.157,44.697,134.414,44.488,136.072,44.319,136.021,44.467,134.304,,3099.8585248299823,3101.8340124959886
D3C1213-300448F038,1977/09/06,1213-3,F,2 to 4 feet,448,28.467,45.771,28.646,45.214,28.466,46.455,28.309,46.42,28.433,45.133,2099.577345474228,2632.6181039176063,2633.5347651910856
D3C1213-200217A003,1977/08/06,1213-2,A,2 to 4 feet,217,47.647,-116.694,47.903,-118.028,47.563,-115.191,47.409,-115.242,47.68,-118.014,,4474.86141802787,4461.634118133293
D3C1208-400662A008,1974/07/01,1208-4,A,2 to 4 feet,662,20.857,-76.131,21.07,-77.703,20.854,-74.541,20.647,-74.599,20.856,-77.676,1965.320688363922,7617.475765014975,7603.853898749844
D3C1208-400616A012,1974/06/22,1208-4,A,2 to 4 feet,616,39.951,44.758,40.135,43.578,39.946,46.067,39.791,46.039,39.916,43.611,4052.436817422981,4366.532934745695,4357.856271268411
D3C1203-100126A016,1972/07/15,1203-1,A,2 to 4 feet,126,37.863,31.011,38.233,28.851,37.737,33.222,37.501,33.115,37.979,28.873,11403.679732114502,10555.146548868128,10505.944238619499
D3C1217-301110A001,1982/08/28,1217-3,A,2 to 4 feet,1110,65.97,-126.737,66.173,-127.766,65.937,-125.605,65.767,-125.759,66.007,-127.86,,1966.081612007304,1964.3196651078347
D3C1208-400604A008,1974/06/21,1208-4,A,2 to 4 feet,604,52.657,23.445,52.854,21.882,52.647,24.914,52.448,24.803,52.704,21.867,6052.908509066475,4041.2717498655416,4031.685798314044
D3C1214-300972F008,1978/07/19,1214-3,F,2 to 4 feet,972,51.713,29.293,52.013,27.659,51.633,30.797,51.401,30.78,51.852,27.597,6849.554284246498,4887.610389387111,4904.653741408463
D3C1215-200511A055,1979/05/12,1215-2,A,2 to 4 feet,511,39.288,57.063,39.525,55.826,39.236,58.449,39.072,58.411,39.29,55.849,3523.787487431732,4982.022595281983,4971.029773183379
D3C1219-100128A026,1984/07/17,1219-1,A,2 to 4 feet,128,21.407,23.595,21.633,22.444,21.4,24.773,21.184,24.722,21.411,22.445,5767.255196785484,5860.775423435551,5856.1310923075225
D3C1208-200249F001,1974/05/10,1208-2,F,2 to 4 feet,249,33.674,45.975,33.804,45.489,33.702,46.532,33.557,46.51,33.627,45.441,1491.217522728714,1779.2450811540746,1779.6801321309722
D3C1213-100121F001,1977/07/19,1213-1,F,2 to 4 feet,121,41.418,-74.127,41.69,-75.351,41.316,-72.604,41.164,-72.635,41.452,-75.476,1927.701286631424,5286.40686448302,5296.566142684693
D3C1210-200312A009,1975/07/21,1210-2,A,2 to 4 feet,312,51.65,46.78,51.84,45.933,51.639,47.726,51.482,47.698,51.618,45.951,2860.6335425717925,2592.6068760506887,2588.863506797198
D3C1217-100318A007,1982/06/09,1217-1,A,2 to 4 feet,318,23.966,47.986,24.11,47.497,23.996,48.51,23.834,48.491,23.92,47.497,1474.5882274988935,2002.0605789063613,2001.610465765883
D3C1201-200074A014,1971/06/21,1201-2,A,2 to 4 feet,74,32.125,73.324,32.269,72.754,32.164,73.904,31.971,73.851,32.1,72.731,749.7456528414612,2196.8154454934906,2196.2653038312906
D3C1206-100051A001,1973/07/18,1206-1,A,2 to 4 feet,51,46.854,61.889,46.961,61.609,46.906,62.208,46.741,62.15,46.811,61.57,561.7888665016899,812.9094312436175,812.8635321355001
D3C1203-300330A004,1972/07/31,1203-3,A,2 to 4 feet,330,62.226,34.489,62.573,32.393,62.059,36.877,61.893,36.767,62.327,32.393,9601.920119450622,5469.419603222858,5433.85292178363
D3C1217-100113A012,1982/05/23,1217-1,A,2 to 4 feet,113,33.496,7.256,33.808,5.363,33.41,9.185,33.19,9.099,33.575,5.385,10576.883115914145,8956.323132080443,8924.90577764086
D3C1218-100343F004,1983/08/17,1218-1,F,2 to 4 feet,343,44.136,42.129,44.382,40.91,44.074,43.395,43.887,43.374,44.2,40.842,4374.574087791428,4231.461539237863,4238.255729308454
D3C1216-100064F013,1980/06/25,1216-1,F,2 to 4 feet,64,38.834,49.778,38.992,49.205,38.853,50.349,38.667,50.332,38.833,49.172,1621.3160298523865,1951.5023905039022,1952.3149882854793
D3C1216-200364F002,1980/08/02,1216-2,F,2 to 4 feet,364,49.966,50.177,50.177,49.262,49.966,51.025,49.734,51.01,50.013,49.223,2838.3480106268617,2854.2204221216125,2858.2771513462767
D3C1203-300320F004,1972/07/30,1203-3,F,2 to 4 feet,320,29.462,107.734,30.037,104.569,29.225,110.978,28.874,111.035,29.71,104.391,,24102.896919229963,24327.64974588714
D3C1217-100119A008,1982/05/24,1217-1,A,2 to 4 feet,119,17.5,120.7,17.63,120.214,17.545,121.191,17.359,121.15,17.468,120.197,,2006.8774181015476,2006.6396517911544
D3C1208-400660A011,1974/07/01,1208-4,A,2 to 4 feet,660,54.057,20.403,54.266,18.728,54.042,21.979,53.835,21.858,54.11,18.712,6900.648153297036,4368.512888122516,4357.179640555058
D3C1214-300989A017,1978/07/21,1214-3,A,2 to 4 feet,989,25.09,-79.181,25.466,-82.368,25.043,-75.919,24.724,-76.089,25.118,-82.274,4874.5726994055785,23907.08101664125,23713.581944129684
D3C1212-100143F004,1976/07/25,1212-1,F,2 to 4 feet,143,23.89,116.518,24.133,115.4,23.862,117.54,23.63,117.54,23.971,115.36,,4863.54473423299,4869.213527628967
D3C1206-200200F020,1973/08/02,1206-2,F,2 to 4 feet,200,20.65,105.988,20.943,104.459,20.57,107.552,20.354,107.561,20.734,104.39,,7795.443300417804,7809.156760302169
D3C1213-300484A003,1977/09/09,1213-3,A,2 to 4 feet,484,16.449,40.029,16.591,39.575,16.476,40.515,16.318,40.496,16.406,39.574,1523.4940838267898,1899.1880000358549,1898.9013451342958
D3C1217-100265F011,1982/06/05,1217-1,F,2 to 4 feet,265,53.935,36.765,54.118,36.007,53.931,37.535,53.743,37.495,53.958,35.95,2743.831418738289,2024.36677510934,2025.9133382574041
D3C1217-301139A002,1982/08/31,1217-3,A,2 to 4 feet,1139,36.981,76.921,37.121,76.354,37.013,77.5,36.832,77.445,36.962,76.329,555.1718814407959,1947.41007271968,1946.87275009339
D3C1217-300975A043,1982/08/15,1217-3,A,2 to 4 feet,975,38.395,85.059,38.602,83.921,38.369,86.23,38.19,86.174,38.416,83.918,458.133133245163,4110.580520908128,4105.001453173142
D3C1210-300397F051,1975/08/05,1210-3,F,2 to 4 feet,397,51.25,32.444,51.632,30.169,51.081,34.791,50.863,34.777,51.425,30.051,10722.489742253969,7954.948906756091,8001.393627662503
D3C1214-200531F007,1978/05/15,1214-2,F,2 to 4 feet,531,20.623,19.146,20.795,18.5,20.662,19.731,20.428,19.74,20.628,18.484,2908.7389594567603,2882.7235840313856,2883.914793047833
D3C1206-100081F066,1973/07/21,1206-1,F,2 to 4 feet,81,31.152,116.3,31.46,114.631,31.057,118.007,30.84,118.013,31.252,114.555,,7805.62424760265,7827.45836954411
D3C1210-100016F010,1975/06/10,1210-1,F,2 to 4 feet,16,42.846,68.105,43.198,66.132,42.709,70.137,42.489,70.135,42.987,66.034,4151.449359109283,8119.852667900977,8156.180119951184
D3C1214-200423A063,1978/05/04,1214-2,A,2 to 4 feet,423,15.213,26.618,15.339,26.187,15.252,27.067,15.087,27.041,15.172,26.178,1612.950561152443,1737.9827261971705,1737.8171376939097
D3C1215-301070F024,1979/07/25,1215-3,F,2 to 4 feet,1070,45.755,109.412,45.956,108.555,45.766,110.199,45.532,110.192,45.79,108.524,,2898.1555129765457,2901.581419845315
D3C1210-100067F041,1975/06/14,1210-1,F,2 to 4 feet,67,51.681,90.517,52.072,88.208,51.503,92.905,51.284,92.889,51.863,88.087,,8077.401094598278,8125.257146953855
D3C1203-400565A002,1972/08/22,1203-4,A,2 to 4 feet,565,49.384,143.34,49.774,141.224,49.21,145.957,49.041,145.913,49.399,141.357,,10120.77141634725,10023.540205208077
D3C1208-300391A021,1974/05/26,1208-3,A,2 to 4 feet,391,30.53,90.569,30.655,89.928,30.588,91.19,30.382,91.123,30.503,89.905,,2407.572575845808,2406.6356884680877
D3C1203-200290A005,1972/07/28,1203-2,A,2 to 4 feet,290,53.61,126.506,54.063,123.67,53.396,129.425,53.167,129.257,53.811,123.686,,10486.65332132899,10396.067854842397
D3C1206-400638A053,1973/09/22,1206-4,A,2 to 4 feet,638,38.874,113.017,39.172,111.092,38.789,114.975,38.58,114.886,38.952,111.115,,8060.681253740195,8027.733556618397
D3C1212-100048A015,1976/07/15,1212-1,A,2 to 4 feet,48,50.576,60.271,50.962,57.921,50.403,62.686,50.198,62.555,50.739,57.933,6429.187510263061,8223.807368515583,8170.414147632137
D3C1216-100109A009,1980/06/30,1216-1,A,2 to 4 feet,109,49.675,55.65,50.051,53.22,49.523,58.143,49.307,58.014,49.817,53.239,7880.055775410843,9045.128815457905,8985.849575593362
D3C1216-200342A024,1980/07/31,1216-2,A,2 to 4 feet,342,20.895,53.562,21.089,52.579,20.887,54.567,20.702,54.524,20.899,52.58,2750.85745436525,4297.332215980061,4294.494115224519
D3C1218-100363F029,1983/08/21,1218-1,F,2 to 4 feet,363,21.237,17.652,21.447,16.725,21.208,18.607,21.025,18.599,21.268,16.68,4114.110772308243,4024.5684710574546,4027.0288009452033
D3C1214-401401F028,1978/09/03,1214-4,F,2 to 4 feet,1401,39.979,-94.324,40.167,-94.991,39.977,-93.505,39.814,-93.548,39.944,-95.087,,2872.2149366155577,2873.742559515452
D3C1205-400582A064,1973/05/03,1205-4,A,2 to 4 feet,582,43.505,44.164,43.79,42.162,43.427,46.202,43.225,46.109,43.577,42.187,7461.059443863419,7566.074437145804,7530.639284849868
D3C1210-300399F028,1975/08/05,1210-3,F,2 to 4 feet,399,50.445,10.971,50.719,9.476,50.376,12.347,50.158,12.334,50.567,9.42,6621.255413941124,4319.32082935123,4332.690246312654
D3C1206-400642F013,1973/09/22,1206-4,F,2 to 4 feet,642,41.288,45.772,41.465,45.129,41.287,46.561,41.133,46.52,41.254,45.038,2386.515830853645,2563.8999016494427,2565.2064475261477
D3C1217-200630A006,1982/07/12,1217-2,A,2 to 4 feet,630,56.475,50.217,56.904,47.31,56.274,53.202,56.055,53.032,56.665,47.325,10976.950095824615,9524.147713577051,9439.792035622015
D3C1217-100091F011,1982/05/22,1217-1,F,2 to 4 feet,91,22.79,43.453,23.027,42.464,22.737,44.609,22.57,44.593,22.801,42.386,3960.107800509323,4996.735766741244,5000.770323290824
D3C1217-301012A003,1982/08/21,1217-3,A,2 to 4 feet,1012,49.92,119.062,50.068,118.363,49.944,119.782,49.764,119.705,49.91,118.328,,1948.6327319426723,1947.7095829747686
D3C1219-100174F004,1984/07/20,1219-1,F,2 to 4 feet,174,41.425,19.853,41.603,19.225,41.441,20.525,41.246,20.493,41.41,19.172,3028.090380954643,2423.8108698728765,2424.6509753905093
D3C1203-200218F028,1972/07/21,1203-2,F,2 to 4 feet,218,48.562,19.431,49.044,16.822,48.287,22.797,48.087,22.763,48.695,16.56,20642.789934971504,14414.048017996309,14532.279571739631
D3C1212-200495A022,1976/09/05,1212-2,A,2 to 4 feet,495,28.79,25.626,29.094,23.913,28.701,27.372,28.491,27.294,28.872,23.93,8335.016809965058,8123.35879779761,8101.2310361051395
D3C1214-200618F002,1978/05/25,1214-2,F,2 to 4 feet,618,28.668,116.022,28.817,115.512,28.696,116.527,28.51,116.517,28.658,115.486,,1937.4952850935422,1938.0438831589888
D3C1216-100080A003,1980/06/27,1216-1,A,2 to 4 feet,80,46.54,62.915,46.723,62.063,46.557,63.762,46.34,63.645,46.561,62.015,1873.6359943528137,2828.0190080721222,2826.1155407788497
D3C1203-100086F007,1972/07/13,1203-1,F,2 to 4 feet,86,44.36,131.292,44.82,128.88,44.113,134.394,43.913,134.367,44.472,128.642,,14267.522315990982,14369.947376426207
D3C1213-100076A031,1977/07/08,1213-1,A,2 to 4 feet,76,48.611,83.249,48.985,81.0,48.45,85.559,48.245,85.436,48.762,81.013,1487.7269107417908,8165.339665116188,8116.346842624514
D3C1215-401245A019,1979/08/17,1215-4,A,2 to 4 feet,1245,43.601,-69.685,43.82,-70.926,43.564,-68.405,43.384,-68.469,43.632,-70.931,2015.5971019022063,4197.392836182942,4190.384324750635
D3C1216-100024A021,1980/06/21,1216-1,A,2 to 4 feet,24,50.372,73.691,50.574,72.81,50.362,74.672,50.194,74.645,50.337,72.83,1314.2321469602966,2954.715400802308,2950.4541482029667
D3C1213-100016A011,1977/06/30,1213-1,A,2 to 4 feet,16,56.984,62.037,57.203,61.011,56.959,63.082,56.754,62.91,57.048,60.932,2319.02396158255,2698.9287721464298,2696.5619839871383
D3C1217-401499A054,1982/09/30,1217-4,A,2 to 4 feet,1499,24.662,2.242,24.954,0.486,24.598,4.033,24.375,3.958,24.718,0.509,9985.156201442636,9125.036019432047,9102.774970623108
D3C1213-100037A016,1977/07/03,1213-1,A,2 to 4 feet,37,31.754,91.815,31.897,91.323,31.772,92.346,31.621,92.323,31.719,91.32,,1766.3608472414562,1765.7958364434392
D3C1217-100175A013,1982/05/28,1217-1,A,2 to 4 feet,175,37.088,33.266,37.236,32.716,37.11,33.86,36.952,33.835,37.048,32.714,2040.899509363304,1948.6811531559226,1947.8774763236368
D3C1210-200281F002,1975/07/15,1210-2,F,2 to 4 feet,281,32.994,-96.722,33.129,-97.172,33.014,-96.245,32.859,-96.264,32.975,-97.207,,1529.3218482795219,1529.6332247282285
D3C1217-200528A020,1982/07/01,1217-2,A,2 to 4 feet,528,48.756,80.977,48.945,80.083,48.767,81.867,48.55,81.741,48.783,80.031,679.2517811053467,2859.1413429164504,2857.04279542371
D3C1210-200244F009,1975/07/10,1210-2,F,2 to 4 feet,244,56.042,20.652,56.265,19.632,56.027,21.606,55.801,21.576,56.106,19.581,4530.426092588546,2723.516557735563,2728.362317681669
D3C1216-200398A010,1980/08/05,1216-2,A,2 to 4 feet,398,46.022,-114.49,46.166,-115.074,46.04,-113.869,45.879,-113.917,46.001,-115.096,,1710.2728003818663,1709.6040163562643
D3C1212-100218A003,1976/08/01,1212-1,A,2 to 4 feet,218,64.874,39.864,65.232,37.715,64.682,42.338,64.527,42.212,64.998,37.695,8846.669165306244,4922.436952145263,4887.503320308689
D3C1208-400768A004,1974/07/24,1208-4,A,2 to 4 feet,768,48.511,125.851,48.65,125.05,48.55,126.64,48.353,126.54,48.504,125.01,,2272.1431044968876,2270.5858505327265
D3C1218-100323F007,1983/08/13,1218-1,F,2 to 4 feet,323,32.009,14.234,32.354,12.416,31.894,16.099,31.66,16.104,32.129,12.33,10436.739345848053,9133.331555679591,9162.531706474998
D3C1203-200293F007,1972/07/28,1203-2,F,2 to 4 feet,293,33.48,74.674,33.89,72.704,33.28,77.195,33.089,77.179,33.559,72.514,4190.984541273178,12823.895810652477,12884.151739621704
D3C1210-300450A017,1975/08/14,1210-3,A,2 to 4 feet,450,34.404,93.476,34.595,92.454,34.386,94.524,34.216,94.476,34.42,92.452,,3657.9931557631417,3654.0735382916746
D3C1213-200338A003,1977/08/26,1213-2,A,2 to 4 feet,338,13.95,43.465,14.148,42.412,13.953,44.452,13.735,44.384,13.985,42.402,3517.913360569397,4686.168076799815,4683.9787745231315
D3C1203-400571A008,1972/08/22,1203-4,A,2 to 4 feet,571,40.462,101.173,40.823,99.022,40.403,103.007,40.08,102.765,40.657,98.99,,9625.606120180813,9584.43230002857
D3C1216-300790A019,1980/09/26,1216-3,A,2 to 4 feet,790,40.744,108.396,40.889,107.802,40.772,109.006,40.592,108.946,40.73,107.773,,1943.3041763727197,1942.72188872922
D3C1201-200077F014,1971/06/21,1201-2,F,2 to 4 feet,77,59.43,36.673,59.974,33.285,59.144,40.195,58.879,40.141,59.723,33.095,18813.178864831345,11919.831972962762,12032.365449390578
D3C1215-200452A022,1979/05/06,1215-2,A,2 to 4 feet,452,38.711,27.601,38.948,26.372,38.66,28.979,38.496,28.941,38.712,26.395,5666.770339393669,5003.487866305595,4992.581639662714
D3C1219-200461F027,1984/08/13,1219-2,F,2 to 4 feet,461,58.772,-156.73,58.986,-157.635,58.754,-155.735,58.557,-155.811,58.792,-157.737,,2542.497998542939,2544.159302485982
D3C1216-100044F005,1980/06/23,1216-1,F,2 to 4 feet,44,40.998,82.44,41.155,81.898,41.006,83.06,40.85,83.026,40.976,81.837,334.60443951425174,1900.1610183642642,1900.687274059659
D3C1206-200266A025,1973/08/09,1206-2,A,2 to 4 feet,266,28.11,52.123,28.241,51.657,28.138,52.621,27.99,52.603,28.067,51.658,1177.7078102354812,1682.158335379926,1681.7258206146414
D3C1217-200552A004,1982/07/04,1217-2,A,2 to 4 feet,552,80.129,18.217,80.826,14.175,79.573,23.043,79.444,22.219,80.652,13.577,25882.539640508097,4768.687882724709,4681.994340851416
D3C1212-300513F007,1976/09/08,1212-3,F,2 to 4 feet,513,40.277,112.57,40.528,111.46,40.193,113.88,40.038,113.85,40.319,111.36,,4401.233851406696,4407.643023619094
D3C1208-200176A007,1974/05/01,1208-2,A,2 to 4 feet,176,21.813,-80.562,21.917,-81.013,21.866,-80.111,21.699,-80.144,21.771,-81.024,288.4141369947586,1612.2007503503828,1611.964819546158
D3C1217-200788F011,1982/07/26,1217-2,F,2 to 4 feet,788,30.605,-84.688,30.827,-85.707,30.568,-83.638,30.381,-83.648,30.645,-85.759,457.0895352844544,4181.524589880593,4185.6968450607255
D3C1217-301037F001,1982/08/23,1217-3,F,2 to 4 feet,1037,55.091,84.598,55.278,83.826,55.075,85.518,54.916,85.455,55.084,83.716,376.99897437849427,2264.698450103105,2265.8991243065725
D3C1217-301407F009,1982/09/19,1217-3,F,2 to 4 feet,1407,42.564,-71.409,42.803,-72.588,42.508,-70.187,42.323,-70.206,42.623,-72.652,1808.9041403482208,4140.978475415312,4147.141933067932
D3C1210-200161F046,1975/06/26,1210-2,F,2 to 4 feet,161,48.608,14.746,48.982,12.578,48.448,16.984,48.229,16.974,48.773,12.467,11741.912558346652,8045.976957235869,8089.053068717423
D3C1208-400722A007,1974/07/12,1208-4,A,2 to 4 feet,722,68.842,48.363,69.038,46.923,68.824,49.977,68.669,49.919,68.818,46.952,4690.723406824188,2555.6758706666756,2547.876086337647
D3C1214-401313F005,1978/08/25,1214-4,F,2 to 4 feet,1313,37.638,58.455,37.824,57.805,37.639,59.252,37.475,59.211,37.6,57.713,1927.8228144339296,2897.638689502197,2899.072277175586
D3C1210-200276F003,1975/07/15,1210-2,F,2 to 4 feet,276,68.492,77.284,69.135,73.492,68.211,80.376,67.877,80.273,68.99,73.354,4534.269776538513,7988.569982655127,8151.9077299280625
D3C1206-300467A009,1973/09/02,1206-3,A,2 to 4 feet,467,31.182,104.091,31.327,103.442,31.222,104.726,31.016,104.65,31.174,103.413,,2465.3455977274307,2464.4026250704546
D3C1212-100045F003,1976/07/15,1212-1,F,2 to 4 feet,45,50.369,106.046,50.579,105.17,50.362,106.86,50.141,106.84,50.423,105.13,,2592.466806272034,2596.014665590914
D3C1216-200545F003,1980/08/23,1216-2,F,2 to 4 feet,545,30.622,-3.431,30.844,-4.44,30.584,-2.389,30.399,-2.4,30.663,-4.492,4759.353961197936,4113.2190954937705,4117.199432785433
D3C1203-200303F016,1972/07/29,1203-2,F,2 to 4 feet,303,33.079,105.245,33.436,103.364,33.039,106.716,32.684,106.772,33.274,103.334,,8986.235995169345,9027.708616568976
D3C1215-401198F012,1979/08/11,1215-4,F,2 to 4 feet,1198,21.501,-81.469,21.824,-83.132,21.41,-79.769,21.175,-79.759,21.598,-83.208,1490.435506047089,9147.390488087456,9165.940655615734
D3C1205-400625F007,1973/05/10,1205-4,F,2 to 4 feet,625,36.766,122.064,36.965,121.05,36.738,123.111,36.566,123.101,36.796,121.001,,3577.5562318663815,3581.468030548505
D3C1213-200242F029,1977/08/10,1213-2,F,2 to 4 feet,242,37.95,-6.789,38.136,-7.406,37.94,-6.028,37.784,-6.07,37.924,-7.499,3295.2621050495222,2628.3988241536526,2629.643704493202
D3C1217-401501A019,1982/09/30,1217-4,A,2 to 4 feet,1501,6.272,-1.07,6.559,-2.734,6.222,0.621,5.989,0.553,6.315,-2.712,9807.92303184126,9759.656902782226,9753.79479286474
D3C1213-100055A056,1977/07/05,1213-1,A,2 to 4 feet,55,29.642,38.812,29.801,38.16,29.675,39.454,29.464,39.374,29.644,38.128,2334.1861729667207,2601.2272494988306,2600.313698458147
D3C1213-300569F017,1977/09/30,1213-3,F,2 to 4 feet,569,35.555,106.784,35.781,105.776,35.502,107.831,35.327,107.816,35.61,105.72,,3708.2763286181976,3712.435563374984
